Restaurant_id,Restaurant_name,Location_id,Cuisine,Top_Dishes,Price_for_two,Features,Dining_available,Delivery_available
R9143,Hotel Saravana Bhavan,L079,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']","['Tea', ' Vada', ' Filtered Coffee', ' Rava Dosa']",550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table booking recommended', 'Free Parking']",YES,YES
R9144,Hotel Saravana Bhavan,L050,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']",['Coffee'],550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R9145,Hotel Saravana Bhavan,L003,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']","['Idiyappam', ' Vada Sambar']",550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R9146,Hotel Saravana Bhavan,L035,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']",Invalid,550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R9147,Hotel Saravana Bhavan,L105,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']",Invalid,550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Table Reservation Not Required', 'Indoor Seating']",YES,YES
R9148,Hotel Saravana Bhavan,L004,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']",Invalid,550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Buffet']",YES,YES
R9149,Hotel Saravana Bhavan,L024,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']",Invalid,550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Buffet']",YES,YES
R9150,Hotel Saravana Bhavan,L001,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']",Invalid,550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R9151,Hotel Saravana Bhavan,L073,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']",Invalid,550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Pre-Ordering Required']",YES,YES
R9152,Hotel Saravana Bhavan,L108,"['North Indian', ' South Indian', ' Desserts', ' Beverages', ' Mithai']",Invalid,550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Buffet', 'Indoor Seating']",YES,YES
R9153,Food @ Finger,L042,"['North Indian', ' Biryani', ' Chinese', ' Chettinad', ' Rolls', ' Desserts', ' Beverages']","['Shawarma', ' Brownie', ' Chicken Grill', ' Bbq Chicken', ' Faluda', ' Hyderabadi Biryani', ' Chicken Tikka Masala']",700,"['Home Delivery', 'Serves Halal', 'Outdoor Seating', 'Indoor Seating']",YES,YES
R9154,Food Finger,L007,"['North Indian', ' Biryani', ' Chinese', ' Chettinad', ' Rolls', ' Desserts', ' Beverages']","['Chicken Grill', ' Chicken Tikka Masala', ' Pepper Chicken', ' Chicken Tikka Roll', ' Shawarma Roll', ' Naan', ' Fried Rice Chicken']",700,"['Home Delivery', 'Indoor Seating']",YES,YES
R9155,Food @ Finger,L002,"['Biryani', ' North Indian', ' Chinese', ' Chettinad', ' Desserts', ' Beverages']","['Shawarma', ' Butter Naan', ' Bbq Chicken', ' Fish Finger', ' Chicken Momo', ' Panneer Butter Masala', ' Momos']",550,"['Home Delivery', 'Free Parking', 'Rooftop', 'Indoor Seating', 'Smoking Area']",YES,YES
R9156,Burger King,L115,"['Burger', ' Fast Food', ' Beverages']","['Burgers', ' Fries', ' Fried Cheese', ' King Size Burger', ' Chicken Patty', ' Crispy Chicken', ' Fiery Chicken Burger']",500,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",YES,YES
R9157,Burger King,L084,"['Burger', ' Fast Food', ' Beverages']","['Burgers', ' Fries', ' Chicken Whopper', ' Mango Shake', ' Chicken Patty', ' Mutton Whopper', ' Whopper Burger']",500,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",YES,YES
R9158,Burger King,L106,"['Burger', ' Fast Food', ' Beverages']","['Burgers', ' Fries', ' Chicken Wings']",500,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",YES,YES
R9159,Burger King,L096,"['Burger', ' Fast Food', ' Beverages']",Invalid,500,"['Home Delivery', 'Mall Parking', 'Outdoor Seating', 'Rooftop', 'Indoor Seating']",YES,YES
R9160,Burger King,L031,"['Burger', ' Fast Food', ' Beverages']",Invalid,500,"['Home Delivery', 'Mall Parking', 'Outdoor Seating', 'Rooftop', 'Indoor Seating']",YES,YES
R9161,Fruit Shop On Greams Road,L038,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']","['Tender Coconut Pudding', ' Fruit Juices', ' Sandwich', ' Tiramisu', ' Fruit Salad', ' Faluda', ' Chocolate Milkshake']",350,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9162,Fruit Shop On Greams Road,L007,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']","['Tender Coconut Pudding', ' Fruit Juices', ' Mint Lime Cooler', ' Chocolate Milkshake', ' Faluda', ' Mango Juice', ' Sandwich']",350,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9163,Fruit Shop On Greams Road,L058,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']","['Tender Coconut Pudding', ' Fruit Juices', ' Caramel Custard Pudding', ' Strawberry Milkshake', ' Banana Smoothie', ' Mango Juice']",350,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R9164,Fruit Shop On Greams Road,L011,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']","['Fruit Juices', ' Sandwich', ' Chocolate Milkshake', ' Vanilla Milkshake', ' Mint Lime Cooler', ' Coconut Pudding', ' Orange Juice']",350,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating', 'Indoor Seating']",YES,YES
R9165,Fruit Shop On Greams Road,L094,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']","['Tender Coconut Pudding', ' Banana Milkshake', ' Sandwich', ' Mint Cooler']",350,"['Home Delivery', 'Vegetarian Only', 'Mall Parking', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9166,Fruit Shop On Greams Road,L003,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']","['Sandwich', ' Fruit Juices', ' Sweet Lime', ' Strawberry Milkshake']",350,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R9167,Fruit Shop On Greams Road,L032,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']","['Coconut Pudding', ' Custard', ' Milk Shake']",350,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R9168,Fruit Shop On Greams Road,L008,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']",['Tender Coconut Pudding'],350,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R9169,Fruit Shop On Greams Road,L107,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']","['Vanilla Milkshake', ' Sandwich', ' Fruit Juices', ' Mint Lime Cooler']",350,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R9170,Fruit Shop On Greams Road,L005,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']",Invalid,350,"['Home Delivery', 'Indoor Seating']",YES,YES
R9171,Fruit Shop On Greams Road,L015,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']",Invalid,350,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R9172,Fruit Shop On Greams Road,L011,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']",Invalid,350,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9173,Fruit Shop On Greams Road,L073,"['Beverages', ' Fast Food', ' Healthy Food', ' Juices']",Invalid,350,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']",YES,YES
R9174,Subway,L268,"['Healthy Food', ' Fast Food']","['Salad', ' Sandwich', ' Veggie Delight', ' Tandoori Chicken', ' Iced Tea', ' Roasted Chicken']",500,"['Home Delivery', 'Free Parking', 'Wifi', 'Indoor Seating']",YES,YES
R9175,Subway,L008,"['Healthy Food', ' Fast Food']","['Chicken Tikka Sub', ' Paneer Tikka', ' Roasted Chicken']",500,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R9176,Subway,L025,"['Healthy Food', ' Fast Food']","['Chicken Tikka', ' Roasted Chicken', ' Parmesan Oregano Bread', ' Aloo Patty']",500,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R9177,Subway,L011,"['Healthy Food', ' Fast Food']","['Sandwich', ' Iced Tea', ' Paneer Tikka', ' Mexican Patty']",500,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Free Parking']",YES,YES
R9178,Subway,L027,"['Healthy Food', ' Fast Food']","['Salad', ' Sandwich']",500,"['Home Delivery', 'Wifi', 'Free Parking', 'Indoor Seating']",YES,YES
R9179,Subway,L029,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Wifi']",YES,YES
R9180,Subway,L031,"['Healthy Food', ' Fast Food']","['Salad', ' Sandwich']",500,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R9181,Subway,L003,"['Healthy Food', ' Fast Food']","['Salad', ' Chicken Ham']",500,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Wifi']",YES,YES
R9182,Subway,L082,"['Healthy Food', ' Fast Food']","['Salad', ' Sandwich']",500,"['Breakfast', 'Home Delivery', 'Serves Halal', 'Indoor Seating', 'Free Parking']",YES,YES
R9183,Subway,L024,"['Healthy Food', ' Fast Food']","['Salad', ' Sandwich']",500,"['Home Delivery', 'Indoor Seating']",YES,YES
R9184,Subway,L013,"['Healthy Food', ' Fast Food']","['Salad', ' Paneer Tikka', ' Aloo Patty', ' Iced Tea']",500,"['Home Delivery', 'Indoor Seating', 'Wifi']",YES,YES
R9185,Subway,L072,"['Healthy Food', ' Fast Food']",['Sandwich'],500,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Free Parking', 'Wifi']",YES,YES
R9186,Subway,L033,"['Healthy Food', ' Fast Food']",['Salad'],500,"['Home Delivery', 'Wifi', 'Free Parking', 'Indoor Seating']",YES,YES
R9187,Subway,L036,"['Healthy Food', ' Fast Food']","['Salad', ' Sandwich', ' Mexican Patty']",500,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Free Parking']",YES,YES
R9188,Subway,L037,"['Healthy Food', ' Fast Food']",Invalid,500,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R9189,Subway,L010,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R9190,Subway,L054,"['Healthy Food', ' Fast Food']",['Salad'],500,"['Home Delivery', 'Indoor Seating', 'Wifi']",YES,YES
R9191,Subway,L018,"['Healthy Food', ' Fast Food']","['Salad', ' Sandwich', ' Roasted Chicken', ' Chicken Tikka']",500,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Wifi']",YES,YES
R9192,Subway,L022,"['Healthy Food', ' Fast Food']",['Salad'],500,"['Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R9193,Subway,L005,"['Healthy Food', ' Fast Food']","['Sandwich', ' Salad']",500,"['Home Delivery', 'Free Parking', 'Wifi', 'Indoor Seating']",YES,YES
R9194,Subway,L058,"['Healthy Food', ' Fast Food']","['Aloo Patty', ' Sandwich', ' Salad', ' Chocolate Cookies']",500,"['Home Delivery', 'Indoor Seating', 'Free Parking']",YES,YES
R9195,Subway,L115,"['Healthy Food', ' Fast Food']","['Aloo Patty', ' Burgers']",500,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",YES,NO
R9196,Subway,L097,"['Healthy Food', ' Fast Food']",['Teriyaki Chicken'],500,"['Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R9197,Subway,L053,"['Healthy Food', ' Fast Food']","['Chicken Sub', ' Salads']",500,"['Breakfast', 'Home Delivery', 'Serves Halal', 'Wifi', 'Indoor Seating']",YES,YES
R9198,Subway,L007,"['Healthy Food', ' Fast Food']",Invalid,500,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Wifi']",YES,YES
R9199,Subway,L076,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Wifi', 'Indoor Seating']",YES,YES
R9200,Subway,L037,"['Healthy Food', ' Fast Food']","['Salad', ' Sandwich']",500,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R9201,Subway,L117,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Wifi', 'Indoor Seating', 'Free Parking']",YES,YES
R9202,Subway,L037,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Wheelchair Accessible', 'Wifi', 'Indoor Seating', 'Free Parking']",YES,YES
R9203,Subway,L075,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Wifi']",YES,YES
R9204,Subway,L063,"['Healthy Food', ' Fast Food']",Invalid,500,"['Breakfast', 'Indoor Seating', 'Free Parking']",YES,NO
R9205,Subway,L019,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Wifi']",YES,YES
R9206,Subway,L077,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Free Parking']",YES,YES
R9207,Subway,L096,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Free Parking']",YES,YES
R9208,Subway,L063,"['Healthy Food', ' Fast Food']",Invalid,500,['Indoor Seating'],YES,NO
R9209,Subway,L106,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",YES,YES
R9210,Subway,L008,"['Healthy Food', ' Fast Food']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Wifi']",YES,YES
R9211,Kumarakom,L025,"['North Indian', ' Chinese', ' Kerala']","['Appam', ' Roasted Beef', ' Karimeen Pollichath', ' Sea Food', ' Roasted Duck', ' Crab Soup', ' Paratha']",600,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R9212,Kumarakom,L007,"['North Indian', ' Chinese', ' Kerala']","['Paratha', ' Appam', ' Fry Prawns', ' Biryani', ' Fish Curry', ' Crab Soup', ' Karimeen Fry']",600,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R9213,Kumarakom,L037,"['North Indian', ' Chinese', ' Kerala']","['Paratha', ' Appam']",600,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",YES,YES
R9214,Kumarakom,L030,"['North Indian', ' Chinese', ' Kerala']",Invalid,600,"['Home Delivery', 'Indoor Seating']",YES,YES
R9215,The Red Box,L013,['Chinese'],"['Momos', ' Chilli Garlic Noodles', ' Garlic Chicken', ' Schezwan Fried Rice']",200,['Home Delivery'],NO,YES
R9216,The Red Box,L268,['Chinese'],"['Noodle', ' Momos', ' Chicken Lollipop', ' Chicken Momo', ' Kung Pao Chicken', ' Thai Rice', ' Chilli Chicken']",200,['Home Delivery'],NO,YES
R9217,The Red Box,L105,['Chinese'],"['Chicken Momo', ' Beef Chilli', ' Chicken Rice', ' Chicken Lollipop', ' Chilli Chicken', ' Veg Momos']",200,['Delivery Only'],NO,YES
R9218,The Red Box,L019,['Chinese'],"['Momos', ' Noodle', ' Dragon Chicken', ' Chicken Momo', ' Dragon Potato', ' Chicken Lollipop', ' Fried Rice Chicken']",200,['Home Delivery'],NO,YES
R9219,The Red Box,L022,['Chinese'],"['Momos', ' Chicken Momo', ' Beef Chilli', ' Dragon Chicken', ' Fried Rice Chicken', ' Chilli Chicken', ' Veg Fried Rice']",200,"['Home Delivery', 'Free Parking']",NO,YES
R9220,The Red Box,L017,['Chinese'],"['Noodle', ' Chilli Chicken', ' Fried Rice']",200,['Home Delivery'],NO,YES
R9221,The Red Box,L011,['Chinese'],"['Momos', ' Noodle']",200,['Home Delivery'],NO,YES
R9222,The Red Box,L077,['Chinese'],"['Noodle', ' Momos']",200,"['Home Delivery', 'Indoor Seating']",YES,YES
R9223,The Red Box,L014,['Chinese'],Invalid,200,['Home Delivery'],NO,YES
R9224,The Red Box,L040,['Chinese'],['Fried Rice Chicken'],200,['Home Delivery'],NO,YES
R9225,The Red Box,L044,['Chinese'],Invalid,200,['Home Delivery'],NO,YES
R9226,The Red Box,L010,['Chinese'],Invalid,200,['Home Delivery'],NO,YES
R9227,The Red Box,L051,['Chinese'],Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,YES
R9228,The Red Box,L005,['Chinese'],Invalid,200,['Home Delivery'],NO,YES
R9229,Blind Ch3mistry,L038,"['Cafe', ' Continental', ' Italian', ' Desserts', ' Beverages']","['Pasta', ' Waffles', ' Sandwich', ' Chocolate Pani Puri', ' Cheese Corn Balls', ' Peri Peri Fries', ' Veg Platter']",700,"['Home Delivery', 'Indoor Seating', 'Table reservation required', 'Desserts and Bakes', 'Free Wifi']",YES,YES
R9230,Blind Ch3mistry,L069,"['Cafe', ' Continental', ' Italian', ' Desserts', ' Beverages']","['Pasta', ' Cheese Corn Balls', ' Pizza', ' Chocolate Pani Puri', ' Peri Fries', ' French Fries', ' Chicken Wings']",700,"['Home Delivery', 'Board Games', 'Gaming Area', 'Free Wifi', 'Free Parking', 'Indoor Seating', 'All Day Breakfast', 'Desserts and Bakes']",YES,YES
R9231,Blind Ch3mistry,L029,"['Cafe', ' Continental', ' Italian', ' Desserts', ' Beverages']",Invalid,700,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9232,Blind Ch3mistry,L007,"['Cafe', ' Continental', ' Fast Food', ' Seafood', ' Desserts', ' Beverages']",Invalid,900,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Free Wifi']",YES,NO
R9233,Barbeque Nation,L019,"['North Indian', ' Continental', ' Kebab', ' BBQ']","['Fish', ' Gulab Jamun', ' Prawn', ' Paan Kulfi', ' Biryani', ' Sea Food', ' Brownie']",1600,"['Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Buffet']",YES,NO
R9234,Barbeque Nation,L008,"['North Indian', ' Continental', ' Kebab', ' BBQ']","['Fish', ' Brownie', ' Kulfi', ' Prawn', ' Mocktails', ' Gulab Jamun', ' Salad']",1600,"['Home Delivery', 'Indoor Seating', 'Buffet', 'Table booking recommended', 'Kid Friendly']",YES,NO
R9235,Barbeque Nation,L173,"['North Indian', ' Continental', ' Kebab', ' BBQ']","['Kulfi', ' Fish', ' Gulab Jamun', ' Crispy Corn', ' Prawn', ' Beer', ' Biryani']",1600,"['Serves Halal', 'Indoor Seating', 'Buffet', 'Table booking recommended', 'Kid Friendly']",YES,NO
R9236,Barbeque Nation,L027,"['North Indian', ' Continental', ' Kebab', ' BBQ']","['Fish', ' Gulab Jamun', ' Pasta', ' Crispy Corn', ' Kulfi', ' Waffles', ' Chicken Wings']",1600,"['Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Table booking recommended', 'Buffet']",YES,NO
R9237,Barbeque Nation,L094,"['North Indian', ' Continental', ' Kebab', ' BBQ']","['Prawn', ' Fish', ' Gulab Jamun', ' Paan Kulfi', ' Chaat', ' Mocktails', ' Mojito']",1600,"['Home Delivery', 'Indoor Seating', 'Buffet', 'Table booking recommended', 'Kid Friendly']",YES,NO
R9238,Barbeque Nation,L025,"['North Indian', ' Continental', ' Kebab', ' BBQ']","['Fish', ' Gulab Jamun', ' Prawn', ' Brownie', ' Paan Kulfi', ' Cajun Potato', ' Biryani']",1600,"['Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Buffet']",YES,NO
R9239,Barbeque Nation,L111,"['North Indian', ' Continental', ' Kebab', ' BBQ']","['Chicken Honey', ' Salad']",1600,"['Home Delivery', 'Indoor Seating', 'Buffet', 'Table booking recommended', 'Kid Friendly']",YES,NO
R9240,Jonah's Bistro,L015,"['Continental', ' European', ' Italian']","['Pasta', ' Steak', ' Sushi', ' Burgers', ' Fish', ' Waffles', ' Chips']",800,"['Home Delivery', 'Mall Parking', 'Indoor Seating', 'Table booking recommended']",YES,YES
R9241,Jonah's Bistro,L021,"['Continental', ' European', ' Italian']","['Pizza', ' Meatballs', ' Pasta Arrabiata', ' Nachos', ' Burgers', ' Mushroom Soup', ' Fish']",1000,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9242,Jonah's Bistro,L106,"['Continental', ' European', ' Italian']","['Pasta', ' Burgers', ' Fries', ' Salad', ' Nachos', ' Noodle', ' Steak']",1000,"['Breakfast', 'Home Delivery', 'Mall Parking', 'Indoor Seating', 'Table reservation required']",YES,YES
R9243,Jonah's Bistro,L026,"['Italian', ' Fast Food']","['Mashed Potato', ' Nasi Goreng']",800,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",YES,YES
R9244,Roll Over,L013,"['Ice Cream', ' Desserts', ' Fast Food']","['Rolls', ' French Fries', ' Mango Ice Cream', ' Lava Cake', ' Irish Coffee', ' Vanilla Ice Cream', ' Hot Chocolate']",450,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9245,Roll Over,L077,"['Ice Cream', ' Desserts', ' Fast Food']","['Fries', ' Ice Cream Roll', ' Chocolate Ball', ' Brownie', ' Hot Chocolate', ' Chocolava', ' Coffee']",450,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9246,Roll Over,L036,"['Ice Cream', ' Desserts', ' Fast Food']","['Ice Cream Roll', ' Rolls', ' Death By Chocolate', ' French Fries', ' Chocolava', ' Brownie']",450,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9247,Roll Over,L268,"['Ice Cream', ' Desserts', ' Fast Food']","['Ice Cream Roll', ' Fries', ' Rolls', ' Brownie']",450,"['Home Delivery', 'Free Parking', 'Free Wifi', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R9248,Roll Over,L031,"['Ice Cream', ' Desserts', ' Fast Food', ' Beverages']",Invalid,450,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
