Restaurant_id,Dining_Rating,Dining_Rating_Count,Delivery_Rating,Delivery_Rating_Count,Location_id
R9579,3.9,290,3.4,2468,L017
R9580,3.9,204,4.1,1629,L033
R9581,3.8,150,3.4,497,L010
R9582,3.7,76,3.8,422,L054
R9583,2.9,50,,,L017
R9584,3,46,,,L117
R9585,2.7,30,,,L037
R9586,3.4,34,,,L082
R9587,3.4,22,,,L075
R9588,3.7,34,3.7,348,L077
R9589,3.4,23,3.8,32,L053
R9590,3.1,19,,,L063
R9591,3,14,3.6,649,L001
R9592,3.1,13,3.8,284,L005
R9593,3.1,15,,,L036
R9594,,,3.4,11,L019
R9595,,Not enough Dining Reviews,,,L033
R9596,,,2.8,6595,L005
R9597,,,3.1,6064,L036
R9598,2.9,148,2.2,4544,L036
R9599,,,3,2425,L001
R9600,,,3.1,1431,L268
R9601,,,3.9,4583,L036
R9602,,,3.3,3739,L053
R9603,,,2.8,63,L079
R9604,,,,,L010
R9605,3.6,309,3.8,1475,L024
R9606,3,228,3.6,2237,L005
R9607,3.2,291,3.5,1563,L004
R9608,3.4,282,3.6,1416,L027
R9609,2.7,283,3.7,1492,L268
R9610,3.8,266,3.9,709,L025
R9611,3.6,247,3.9,808,L007
R9612,2.4,215,3.6,820,L019
R9613,3.6,195,3.7,785,L018
R9614,2.8,169,3.8,354,L008
R9615,2.1,175,4,534,L013
R9616,3.2,158,3.8,922,L029
R9617,2.7,111,3.6,624,L011
R9618,3.1,89,3.4,356,L059
R9619,2.7,71,3.7,320,L105
R9620,2.4,81,3.8,178,L070
R9621,3.1,94,3.9,353,L077
R9622,2.6,72,,,L032
R9623,2.4,52,3.7,150,L008
R9624,2.9,45,,,L001
R9625,3,13,,,L076
R9626,2,245,,,L015
R9627,3.7,168,4.1,778,L018
R9628,2.8,118,3.8,541,L038
R9629,3.1,70,3.7,234,L010
R9630,4,219,,,L084
R9631,3.6,92,3.8,688,L264
R9632,3.6,15,3.7,28,L065
R9633,3.1,22,3.9,1442,L019
R9634,3.4,15,4.3,260,L024
R9635,3.6,12,4.2,284,L108
R9636,3.5,12,,,L115
R9637,3.5,14,4.2,671,L063
R9638,2.8,9,,,L036
R9639,3,9,,,L024
R9640,3.5,194,4.2,725,L011
R9641,3.3,11,,,L007
R9642,,Not enough Dining Reviews,,,L007
R9643,,Not enough Dining Reviews,,,L022
R9644,2.2,0,1.6,0,L028
R9645,,,,,L006
R9646,4,216,4.2,2807,L008
R9647,4.2,210,4.1,2994,L012
R9648,4,177,4.3,2696,L045
R9649,3.9,153,4.3,1826,L011
R9650,4,183,4.2,2679,L268
R9651,3.8,84,4.1,1587,L019
R9652,3.7,60,3.9,898,L037
R9653,3.4,40,4.4,1284,L050
R9654,3.7,42,4.3,809,L018
R9655,3.1,31,,,L017
R9656,,,4.1,1127,L005
R9657,3.4,21,3.9,379,L038
R9658,,,4.5,144,L010
R9659,3.6,22,4.2,321,L022
R9660,3.2,18,4.3,545,L009
R9661,3.1,17,4.3,226,L031
R9662,2.7,22,4.3,220,L106
R9663,,,4.2,352,L023
R9664,3.2,11,4.4,107,L107
R9665,2,4,,,L085
R9666,,,4,289,L024
R9667,3.5,10,4.4,599,L079
R9668,,,3.7,257,L006
R9669,,,4.1,203,L036
R9670,3.6,7,4.1,241,L021
R9671,3,10,4.4,215,L011
R9672,3.6,5,,,L042
R9673,3.7,8,,,L075
R9674,2,4,,,L013
R9675,4.2,315,4.3,405,L007
R9676,4,204,4,1038,L038
R9677,4.1,205,4.1,622,L011
R9678,3.9,136,4,779,L021
R9679,3.9,134,4,590,L029
R9680,4,107,3.8,1777,L019
R9681,3.9,69,4.1,641,L022
R9682,3.9,66,4.2,807,L268
R9683,3.7,29,4.1,226,L044
R9684,3.6,33,4.2,320,L013
R9685,3.5,24,4.1,115,L051
R9686,3.7,33,4.1,367,L068
R9687,,Not enough Dining Reviews,,,L001
R9688,,Not enough Dining Reviews,,,L089
R9689,3.8,202,3.8,13400,L027
R9690,3.6,252,3.9,4798,L053
R9691,3.9,273,4.2,999,L009
R9692,3.8,267,4.2,3128,L031
R9693,3.9,217,4,1714,L056
R9694,3.5,153,4.1,821,L017
R9695,3.7,137,4.1,1208,L007
R9696,3.8,123,4.1,2098,L008
R9697,3.6,78,3.9,4702,L005
R9698,3.5,30,4.2,372,L036
R9699,3.3,11,,,L110
R9700,3.6,5,3.4,75,L055
R9701,2.3,177,3.6,671,L042
R9702,2.5,110,3.6,587,L003
R9703,3.2,94,3.5,1132,L022
R9704,4.1,286,4,882,L268
R9705,4,181,3.9,76,L013
R9706,4,123,4,328,L033
R9707,4,103,4.1,653,L083
R9708,3.6,71,4.2,322,L027
R9709,3.7,39,4.3,106,L053
R9710,3,17,,,L038
R9711,2.9,13,3.9,85,L019
R9712,3.5,9,,,L070
R9713,4.1,150,4.5,531,L024
R9714,3.9,71,4.5,344,L025
R9715,3.6,49,4.3,280,L007
R9716,2,4,,,L008
R9717,2.3,309,3.7,6906,L088
R9718,3.5,267,3.9,8773,L013
R9719,2.2,279,3.8,1940,L268
R9720,3.8,254,3.9,2675,L042
R9721,2.3,213,3.6,5659,L034
R9722,3.6,163,3.7,7202,L029
R9723,2.1,200,3.6,803,L048
R9724,2.7,176,3.8,3573,L027
R9725,3.6,149,3.8,6452,L012
R9726,2.6,148,3.8,887,L024
R9727,3.2,120,3.9,5467,L050
R9728,3,79,3.9,2696,L008
R9729,3.8,126,4,7946,L064
R9730,3.4,103,4,2070,L008
R9731,3.7,51,4.1,4287,L001
R9732,3.4,76,3.9,3272,L105
R9733,3.3,80,3.8,4425,L025
R9734,2,5,,,L013
R9735,3.3,24,3.8,1589,L032
R9736,3.2,7,,,L013
R9737,,Not enough Dining Reviews,,,L044
R9738,,,4.1,3964,L024
R9739,,,3.6,4319,L013
R9740,,,3.8,3082,L007
R9741,,,3.8,616,L022
R9742,,,3.8,544,L008
R9743,,,3.8,300,L017
R9744,,,,,L005
R9745,,,3.7,55,L037
R9746,,,,,L268
R9747,3.8,96,4.1,833,L007
R9748,3.8,102,4.3,151,L011
R9749,3.9,115,4.5,1213,L009
R9750,3.8,76,,,L042
R9751,3.9,94,4.4,842,L046
R9752,3.8,40,,,L094
R9753,3.6,23,4.4,111,L019
R9754,3.6,20,4.3,235,L063
R9755,3.1,6,3.9,63,L268
R9756,,Not enough Dining Reviews,,,L017
R9757,,Not enough Dining Reviews,,,L038
R9758,3.5,48,4.2,1089,L017
R9759,3.4,5,3.9,15,L079
R9760,,Not enough Dining Reviews,,,L010
R9761,2.9,13,4,223,L005
R9762,3.6,80,,,L268
R9763,2.9,20,3.9,956,L013
R9764,3.4,5,3.8,94,L072
R9765,,Not enough Dining Reviews,3.6,70,L079
R9766,,Not enough Dining Reviews,,,L051
R9767,3.9,347,,,L023
R9768,3.2,186,3.9,51,L053
R9769,,,3.3,10700,L006
R9770,3.1,105,3.8,173,L005
R9771,3.6,94,3.4,3960,L074
R9772,3.6,48,3.9,46,L056
R9773,3.3,36,3.8,693,L053
R9774,,,4.3,2265,L007
R9775,3.6,34,4.5,341,L268
R9776,3.7,29,4.6,1014,L026
R9777,3.4,10,4.3,231,L007
R9778,3.4,19,3.9,1064,L004
R9779,,Not enough Dining Reviews,3.9,81,L004
R9780,,,4.2,1123,L021
R9781,3.6,105,3.8,2797,L083
R9782,3.5,100,4.3,2253,L029
R9783,3.6,47,4.2,107,L024
R9784,2.8,24,4.1,543,L079
R9785,3.3,13,4.1,264,L268
R9786,3.2,14,4.1,343,L003
R9787,3.3,6,3.9,73,L096
R9788,3.4,140,3.6,310,L251
R9789,3.2,100,3.7,519,L042
R9790,3.6,115,3.6,1018,L019
R9791,2.7,79,3.2,212,L024
R9792,3.1,63,,,L038
R9793,2.4,109,,,L115
R9794,2.3,82,,,L015
R9795,3.1,52,,,L037
R9796,2.1,64,,,L084
R9797,2.7,69,3.4,460,L268
R9798,2.5,61,3.8,324,L013
R9799,2.9,80,4,818,L010
R9800,2.9,54,3.7,368,L042
R9801,2.9,34,3.8,190,L024
R9802,2.7,49,,,L097
R9803,3.4,62,,,L009
R9804,2.7,33,,,L008
R9805,3,34,3.7,239,L008
R9806,3.1,36,,,L048
R9807,2.8,45,,,L013
R9808,2.7,33,,,L030
R9809,2.8,29,,,L031
R9810,2.8,36,,,L073
R9811,3.2,13,,,L025
R9812,3,33,3.7,183,L042
R9813,3.3,19,3.9,224,L009
R9814,2.6,27,,,L076
R9815,3.3,22,,,L177
R9816,3.2,20,,,L019
R9817,2.9,26,3.7,104,L014
R9818,2.6,18,,,L074
R9819,2.4,23,,,L082
R9820,3.6,23,,,L119
R9821,2.7,21,,,L094
R9822,2.9,20,,,L059
R9823,3.1,12,,,L008
R9824,2.8,20,,,L130
R9825,2,4,,,L011
R9826,2.8,14,,,L106
R9827,2.4,18,3.7,328,L077
R9828,2.6,16,,,L004
R9829,3.2,11,,,L036
R9830,2.8,9,,,L107
R9831,2.8,5,,,L002
R9832,2,4,,,L012
R9833,2,4,,,L076
R9834,2.5,5,,,L014
R9835,2,4,,,L108
R9836,,Not enough Dining Reviews,3.6,30,L022
R9837,,Not enough Dining Reviews,,,L076
R9838,,Not enough Dining Reviews,,,L049
R9839,,Not enough Dining Reviews,,,L011
R9840,,Not enough Dining Reviews,,,L030
R9841,,Not enough Dining Reviews,,,L096
R9842,,Not enough Dining Reviews,,,L007
R9843,3.9,204,4.1,550,L019
R9844,3.8,97,3.9,91,L037
R9845,3.7,116,4,259,L006
R9846,3.3,76,3.9,54,L035
R9847,2.8,84,,,L053
R9848,3.5,90,,,L001
R9849,3.4,85,4.3,255,L005
R9850,3.4,55,4.1,152,L051
R9851,2.9,51,,,L044
R9852,3.3,25,4,94,L024
R9853,3.5,34,,,L050
R9854,3.1,24,,,L051
R9855,3.4,21,,,L080
R9856,3.1,14,,,L050
R9857,3.4,11,,,L002
R9858,3.2,15,,,L010
R9859,2.5,10,,,L007
R9860,3.5,6,,,L013
R9861,2,4,,,L077
R9862,3,87,3.5,636,L268
R9863,3.6,54,4.3,129,L016
R9864,3.8,10,,,L130
R9865,4,359,4.2,6343,L007
R9866,3.8,146,3.7,8259,L090
R9867,3.9,253,4.2,10600,L022
R9868,,,3.9,3490,L090
R9869,,,4.1,3008,L026
R9870,4,107,4,273,L045
R9871,3.8,142,4,3169,L007
R9872,3.8,156,4.2,2746,L017
R9873,,,3.9,5303,L044
R9874,3.7,128,4.1,1057,L054
R9875,3.8,91,3.8,1190,L027
R9876,3.6,105,4.3,540,L053
R9877,3.5,91,4,1642,L032
R9878,3.3,80,4.3,676,L025
R9879,3.2,83,3.8,690,L007
R9880,,,4.1,954,L003
R9881,,,4,135,L018
R9882,,,4.1,2816,L061
R9883,3.3,84,3.7,134,L037
R9884,3.5,117,3.8,260,L005
R9885,3.7,64,4,906,L022
R9886,3.2,62,4,907,L034
R9887,3.5,54,,,L023
R9888,,,4,2885,L010
R9889,3.8,41,4.2,384,L007
R9890,,,4.2,1989,L033
R9891,,,4.3,331,L026
R9892,3.4,21,3.6,897,L077
R9893,3.7,38,4.1,118,L082
R9894,3.4,43,4.2,465,L268
R9895,3.6,43,3.8,2246,L008
R9896,3.5,33,3.8,468,L022
R9897,,,4,563,L067
R9898,3.1,32,3.8,531,L029
R9899,,,4.2,545,L090
R9900,3.6,22,4.1,1246,L004
R9901,3.1,28,4,1143,L089
R9902,3.3,31,4.1,346,L054
R9903,,,3.9,175,L044
R9904,3.5,25,4.5,289,L011
R9905,,,4,1477,L042
R9906,3.5,28,4,308,L016
R9907,3.7,24,4.1,241,L051
R9908,2.9,18,4,87,L069
R9909,,,3.9,219,L029
R9910,,,4.1,876,L024
R9911,2.8,12,,,L052
R9912,3.5,6,4,209,L024
R9913,,,,,L091
R9914,3.7,5,4.1,303,L078
R9915,,,3.9,84,L071
R9916,2.7,7,4.5,204,L056
R9917,,,3.8,57,L109
R9918,2,4,,,L001
R9919,3.5,5,3.6,66,L117
R9920,,,,,L008
R9921,,,,,L065
R9922,4,182,3.6,691,L036
R9923,3.9,236,3.5,602,L029
R9924,4,140,4,619,L011
R9925,3.4,102,4.2,370,L021
R9926,3.7,67,3.4,570,L019
R9927,3.7,71,4.3,287,L024
R9928,3.8,79,4,700,L031
R9929,3.5,72,3.8,349,L008
R9930,3.6,40,4.5,135,L018
R9931,,,4.3,173,L106
R9932,2.6,26,3.8,264,L037
R9933,3.3,23,3.9,183,L015
R9934,3.1,15,3.6,427,L033
R9935,3.4,9,3.4,90,L063
R9936,2,4,4.2,149,L077
R9937,2,4,,,L075
R9938,3.7,85,,,L083
R9939,3.1,65,4.1,903,L010
R9940,3.5,34,4.1,484,L005
R9941,3.7,37,3.7,253,L008
R9942,3.8,23,4.3,592,L005
R9943,3.2,21,4.2,259,L102
R9944,3.3,98,3.7,1308,L044
R9945,3.1,29,3.1,36,L071
R9946,2.7,5,,,L071
R9947,,Not enough Dining Reviews,,,L075
R9948,3.9,202,3.9,65,L268
R9949,3.9,175,4.2,85,L053
R9950,3.8,50,3.9,69,L022
R9951,3.4,44,3.9,79,L005
R9952,3,33,,,L033
R9953,3.6,12,,,L117
R9954,4.1,211,4.5,345,L042
R9955,4,172,4.6,519,L008
R9956,4.1,156,4.2,796,L268
R9957,4,116,4.6,311,L034
R9958,3.5,125,4.4,254,L012
R9959,4.1,162,4.1,615,L053
R9960,3.9,95,4.1,187,L022
R9961,4,109,4.1,349,L027
R9962,3.8,87,3.9,74,L168
R9963,3.9,126,4.2,430,L041
R9964,3.8,103,4.4,350,L003
R9965,3.8,97,4.2,332,L050
R9966,3.9,87,4.4,374,L024
R9967,3.8,57,4.3,132,L078
R9968,3.9,83,4.1,98,L033
R9969,3.8,69,4.5,136,L051
R9970,3.9,92,4.3,162,L054
R9971,3.7,78,4.4,222,L013
R9972,3.7,85,4.3,195,L067
R9973,3.8,95,4.3,219,L044
R9974,3.9,96,4.4,346,L001
R9975,3.7,58,4.4,210,L058
R9976,3.9,77,4.4,531,L006
R9977,3.9,81,4,474,L017
R9978,3.6,55,4.7,230,L018
R9979,3.7,64,4.4,145,L052
R9980,3.9,57,4.2,195,L048
R9981,3.8,73,4.3,562,L004
R9982,3.7,50,4.4,239,L097
R9983,3.5,65,4.5,272,L011
R9984,3.3,49,4.5,145,L032
R9985,3.6,63,4.4,507,L028
R9986,3.7,57,4.6,391,L007
R9987,3.6,35,4.5,427,L033
R9988,3.8,37,,,L019
R9989,3.4,29,3.9,88,L069
R9990,3.3,23,4.5,139,L020
R9991,2,4,,,L026
R9992,3.4,21,3.9,54,L015
R9993,,Not enough Dining Reviews,,,L096
R9994,3.8,5,4.2,183,L022
R9995,3.2,5,,,L106
R9996,,Not enough Dining Reviews,,,L096
R9997,4,118,3.6,513,L052
R9998,3.2,84,3.7,383,L053
R9999,2.9,58,3.9,352,L037
R10000,3.5,45,3.6,579,L006
R10001,3.6,24,4,496,L033
R10002,3.6,82,4.3,4194,L003
R10003,3.8,72,4.4,1882,L046
R10004,3.6,28,4.3,669,L004
R10005,3.5,17,4,263,L019
R10006,3.5,163,3.9,4432,L028
R10007,3.7,133,4.2,5726,L004
R10008,3.7,107,3.8,73,L028
R10009,3.6,114,4,667,L032
R10010,3.3,75,4.1,1155,L007
R10011,3.5,8,3.9,27,L268
R10012,3.3,264,4.1,1002,L048
R10013,2.7,160,3.6,499,L009
R10014,3.2,179,4,953,L049
R10015,2.8,140,,,L027
R10016,2.8,93,3.8,78,L009
R10017,3.4,104,3.7,380,L005
R10018,2.3,88,,,L050
R10019,3,38,3.9,78,L032
R10020,,Not enough Dining Reviews,,,L025
R10021,3.8,17,4.1,109,L019
R10022,3.6,18,3.9,58,L025
R10023,,Not enough Dining Reviews,,,L013
R10024,2,4,3.9,56,L017
R10025,3.8,292,3.7,6277,L033
R10026,,,3.7,1795,L051
R10027,,,3.1,1870,L005
R10028,,,3.1,132,L052
R10029,4.1,224,4,708,L042
R10030,3.7,158,4.1,1357,L014
R10031,3.9,133,3.9,792,L054
R10032,3.2,119,4.1,821,L268
R10033,2.5,25,3.8,142,L051
R10034,3.4,84,3.4,2043,L008
R10035,3,93,3.9,1173,L004
R10036,3.5,37,3.9,2052,L001
R10037,3.4,18,4.1,149,L046
R10038,3.4,35,3.7,917,L055
R10039,3.5,33,3,57,L019
R10040,2.9,27,3.9,348,L035
R10041,3.8,21,3.9,114,L023
R10042,2.5,9,3.8,67,L013
R10043,2,4,3.7,571,L007
R10044,3.2,7,,,L028
R10045,2.1,192,3.9,270,L056
R10046,3.8,195,,,L057
R10047,2.3,106,3.1,43,L005
R10048,2.7,82,3.8,322,L003
R10049,3.6,80,4.3,619,L008
R10050,3.2,83,4.5,600,L009
R10051,3.5,46,,,L024
R10052,2.3,22,4.2,442,L058
R10053,3.4,29,3.9,48,L024
R10054,3.7,28,4.3,1041,L022
R10055,3.1,11,4.4,401,L024
R10056,3.3,14,,,L036
R10057,2.6,10,,,L059
R10058,3,66,4.1,547,L033
R10059,3.5,30,4,327,L060
R10060,3.3,10,3.9,44,L061
R10061,,,,,L060
R10062,,Not enough Dining Reviews,,,L037
R10063,3.9,130,4,658,L015
R10064,4.1,169,4.1,296,L062
R10065,2.8,56,3.8,600,L042
R10066,3.6,24,3.8,86,L063
R10067,4.1,209,4,912,L050
R10068,3.9,220,3.9,1435,L052
R10069,3.6,131,3.6,792,L035
R10070,2.9,62,3.5,849,L005
R10071,2.8,10,3.3,219,L268
R10072,3,110,3.1,814,L064
R10073,3.3,72,3.9,506,L044
R10074,3.6,89,,,L065
R10075,3.3,45,3.5,271,L066
R10076,3.5,31,3.7,287,L067
R10077,3.5,94,4.1,1550,L008
R10078,3.1,126,4.2,561,L042
R10079,3.3,88,4,890,L027
R10080,3.2,45,4.1,691,L019
R10081,3.1,54,4.3,253,L010
R10082,3.1,55,4.2,605,L050
R10083,3,47,4.3,372,L041
R10084,3.7,34,4.1,399,L060
R10085,3.3,34,4.2,140,L048
R10086,2.9,27,4.1,318,L005
R10087,2.9,31,3.9,93,L010
R10088,2.6,27,3.7,336,L068
R10089,2.9,18,4.1,184,L060
R10090,3.4,14,4.2,452,L012
R10091,3.2,21,4,198,L033
R10092,3.2,17,4.1,254,L053
R10093,3.1,11,4.1,331,L036
R10094,3.4,20,4,308,L024
R10095,3.2,17,3.9,135,L042
R10096,2.9,14,3.8,121,L051
R10097,3.2,6,,,L069
R10098,2,4,3.9,51,L035
R10099,,Not enough Dining Reviews,3.9,50,L025
R10100,2,4,4.1,156,L029
R10101,3.5,8,,,L010
R10102,3.7,5,3.9,40,L011
R10103,,Not enough Dining Reviews,3.9,47,L070
R10104,2.8,5,4,128,L019
R10105,2,4,3.9,31,L071
R10106,2,4,3.9,18,L021
R10107,,Not enough Dining Reviews,,,L023
R10108,,Not enough Dining Reviews,,,L034
R10109,2,4,,,L051
R10110,,Not enough Dining Reviews,,,L034
R10111,,Not enough Dining Reviews,3.9,22,L005
R10112,,Not enough Dining Reviews,3.9,34,L042
R10113,,,,,L022
R10114,3.7,174,,,L042
R10115,3.6,165,,,L007
R10116,3.6,38,3.6,752,L053
R10117,3.6,106,3.9,61,L014
R10118,3,84,3.9,82,L038
R10119,2.9,48,3.9,54,L011
R10120,3.4,56,4.4,91,L059
R10121,,,3.6,126,L021
R10122,2.8,47,3.9,31,L013
R10123,3.2,41,,,L072
R10124,3,43,,,L068
R10125,2.3,30,3.8,34,L024
R10126,2.9,23,,,L073
R10127,3.6,20,3.3,29,L039
R10128,3.1,20,3.7,22,L054
R10129,3.4,24,,,L027
R10130,3.3,15,,,L036
R10131,2.7,10,,,L010
R10132,3.5,10,,,L032
R10133,2.8,14,,,L005
R10134,2.4,8,,,L010
R10135,,Not enough Dining Reviews,,,L030
R10136,4.1,136,3.7,1440,L074
R10137,3.8,85,3.8,1788,L021
R10138,,,3,119,L050
R10139,,,3.8,127,L075
R10140,,,3.8,2752,L019
R10141,,,3.7,1817,L027
R10142,,,4.3,2020,L025
R10143,,,4.2,1849,L024
R10144,,,4.1,1658,L022
R10145,,,3.6,1738,L268
R10146,,,3.3,1690,L005
R10147,,,4,2777,L006
R10148,,,4,1556,L009
R10149,,,4.1,1598,L011
R10150,,,4,948,L042
R10151,,,4,1321,L041
R10152,,,4.3,1106,L056
R10153,,,4.1,1072,L072
R10154,,,4.4,1415,L053
R10155,,,4.1,901,L076
R10156,,,4.1,1654,L052
R10157,,,4,600,L021
R10158,,,4.4,2598,L031
R10159,,,4,1231,L077
R10160,,,3.8,673,L037
R10161,,,4.2,835,L078
R10162,,,3.9,603,L004
R10163,,,3.7,511,L070
R10164,,,4.1,474,L067
R10165,,,3.9,494,L050
R10166,,,4.2,574,L079
R10167,,,4.1,801,L044
R10168,,,3.6,237,L068
R10169,,,4.3,414,L080
R10170,,,4.1,240,L012
R10171,,,3.8,142,L017
R10172,,,4.2,151,L071
R10173,,,3.9,240,L033
R10174,,,3.9,40,L025
R10175,,,,,L081
R10176,,,,,L050
R10177,,,4.1,2554,L038
R10178,3.9,123,4,563,L042
R10179,,,3.9,144,L024
R10180,3.7,107,4,2021,L014
R10181,3.6,98,3.9,73,L026
R10182,3.6,87,,,L050
R10183,,,3.4,61,L082
R10184,3,65,,,L083
R10185,,,4.1,173,L025
R10186,,,3.7,68,L012
R10187,3.4,53,,,L084
R10188,,,3.8,178,L011
R10189,3.5,52,4,507,L268
R10190,,,3.5,57,L003
R10191,,,3.8,40,L079
R10192,,,3.5,26,L085
R10193,3.6,34,,,L019
R10194,,,4,210,L009
R10195,3.1,27,,,L064
R10196,2.7,22,3.7,37,L003
R10197,,,3.7,59,L026
R10198,,,2.6,19,L021
R10199,3,19,,,L050
R10200,3.5,12,,,L037
R10201,,,,,L071
R10202,,,3.6,155,L024
R10203,,,4.2,1882,L007
R10204,3.4,108,4.1,1712,L268
R10205,3.6,21,3.9,62,L044
R10206,3.6,31,4.1,377,L070
R10207,,,4.3,101,L024
R10208,3.5,109,3.6,10800,L087
R10209,,,3,187,L079
R10210,3.3,74,3.5,6578,L005
R10211,,,3.6,4432,L001
R10212,,,3.4,2019,L088
R10213,,Not enough Dining Reviews,,,L089
R10214,3.7,47,4.2,233,L033
R10215,3.6,41,4.2,252,L268
R10216,3.6,25,4.2,331,L005
R10217,,,3.9,45,L033
R10218,3.3,7,3.9,51,L005
R10219,2.7,8,4.2,61,L031
R10220,3,16,3.9,27,L005
R10221,,,,,L013
R10222,,,,,L001
R10223,,,,,L037
R10224,1.9,0,1.8,4,L063
R10225,1.9,0,1.8,12,L044
R10226,1.9,0,1.8,12,L005
R10227,,Not enough Dining Reviews,,,L088
R10228,3.5,159,3.9,5432,L012
R10229,3.4,180,4,1808,L004
R10230,3,156,4.1,3031,L090
R10231,2.9,110,3.7,3473,L042
R10232,2.7,140,3.6,2983,L033
R10233,3.5,164,3.9,3697,L003
R10234,,,3.5,1908,L077
R10235,3,111,3.9,2193,L268
R10236,2.9,121,3.8,2112,L083
R10237,3.2,79,3.8,2654,L041
R10238,2.7,83,3.8,1388,L022
R10239,3.6,110,3.8,3024,L028
R10240,3,106,3.4,2262,L091
R10241,3.3,114,3.7,2724,L010
R10242,3.3,91,4.2,1153,L065
R10243,2.8,95,3.8,1835,L032
R10244,2.6,76,3.7,1864,L059
R10245,3.2,75,3.4,1528,L054
R10246,3.1,70,3.8,3799,L026
R10247,3.1,69,4,1182,L092
R10248,3.2,68,3.6,711,L027
R10249,3.4,69,3.7,1513,L013
R10250,3.1,57,3.6,422,L067
R10251,3.4,52,3.9,610,L001
R10252,3.3,54,3.6,3865,L051
R10253,3.3,54,2.9,835,L081
R10254,3.5,63,3.5,40,L093
R10255,3.2,46,3.9,729,L076
R10256,3.6,23,3.9,1186,L050
R10257,3.1,52,3.6,2469,L068
R10258,3.7,36,3.3,574,L077
R10259,3.5,27,,,L076
R10260,2.7,28,3.4,682,L019
R10261,3.7,31,4,191,L094
R10262,3.4,32,,,L073
R10263,3.4,30,,,L007
R10264,3,11,3.8,406,L007
R10265,3.4,18,3.9,573,L018
R10266,2.9,15,3.5,910,L046
R10267,2.9,13,3.6,73,L010
R10268,2.9,10,,,L042
R10269,3.4,7,3.9,38,L080
R10270,2,4,4,800,L010
R10271,,Not enough Dining Reviews,,,L010
R10272,,Not enough Dining Reviews,,,L096
R10273,3,0,3.3,0,L097
R10274,3.5,166,3.6,3694,L030
R10275,,,3.9,3975,L091
R10276,3.3,32,3.6,1259,L005
R10277,3,106,3.1,271,L058
R10278,2.5,92,2.9,512,L008
R10279,2.3,18,,,L098
R10280,2.2,9,2.7,64,L077
R10281,3.4,153,4,330,L029
R10282,3.6,87,,,L010
R10283,3.8,51,3.9,2803,L002
R10284,,,4.2,3524,L049
R10285,3.7,59,4.1,1082,L268
R10286,,,4.2,1041,L025
R10287,,,4.2,668,L050
R10288,,,4.4,289,L009
R10289,3.2,37,3.9,590,L021
R10290,,,4.6,104,L010
R10291,,,4.1,88,L038
R10292,,,4.3,712,L099
R10293,3.3,16,4.3,193,L007
R10294,,,3.4,70,L044
R10295,,,4.3,75,L005
R10296,,,3.9,74,L040
R10297,,,3.9,61,L018
R10298,,,4.2,79,L010
R10299,,,4.1,102,L027
R10300,,,3.9,41,L048
R10301,,,3.9,19,L057
R10302,,,4.1,264,L034
R10303,3.8,73,4.3,433,L050
R10304,3.9,83,4.3,346,L033
R10305,3.3,53,4.2,207,L091
R10306,,,4.2,140,L101
R10307,,,4.1,75,L091
R10308,,,4.3,238,L023
R10309,3.7,34,4.4,171,L004
R10310,3.4,44,4.1,132,L075
R10311,3.4,44,3.9,112,L056
R10312,3.6,43,4.5,546,L004
R10313,3.3,34,,,L027
R10314,3.5,38,4.3,177,L090
R10315,3.7,46,4.3,222,L078
R10316,3.5,46,4,513,L070
R10317,3.6,38,4.2,240,L059
R10318,3.1,26,3.9,42,L053
R10319,,,4.4,592,L042
R10320,3.6,39,3.9,37,L039
R10321,3.4,32,3.9,41,L091
R10322,,,4.3,92,L024
R10323,3.5,18,3.9,64,L001
R10324,,,3.8,11,L060
R10325,,,4.4,120,L071
R10326,,,3.9,260,L008
R10327,2.8,29,3.9,76,L018
R10328,3.1,17,3.9,66,L008
R10329,3.6,24,4.3,224,L019
R10330,,,3.9,78,L060
R10331,3.5,14,3.9,28,L017
R10332,3.4,28,4.3,96,L037
R10333,,,3.9,20,L004
R10334,,,3.9,60,L070
R10335,3.1,23,4.6,99,L090
R10336,,,,,L049
R10337,2.9,17,,,L029
R10338,,,,,L060
R10339,3.3,22,3.9,36,L001
R10340,,,3.9,28,L023
R10341,,,4.1,90,L060
R10342,3.2,26,,,L018
R10343,3,17,3.9,23,L029
R10344,,,3.9,286,L268
R10345,,,4.2,95,L077
R10346,3.1,18,,,L013
R10347,,Not enough Dining Reviews,,,L080
R10348,3.6,13,3.9,48,L022
R10349,2.9,12,4.3,106,L013
R10350,2.7,8,4.1,194,L042
R10351,,,3.9,32,L097
R10352,3.5,16,,,L044
R10353,,,4.1,57,L003
R10354,,,3.9,54,L097
R10355,,,4.2,372,L067
R10356,,,3.3,14,L012
R10357,,,4.1,91,L081
R10358,,,3.9,50,L089
R10359,3.2,9,4.6,86,L079
R10360,2.7,5,4.2,165,L097
R10361,,,4.4,157,L019
R10362,3.3,6,,,L090
R10363,,,,,L005
R10364,2,4,3.9,15,L042
R10365,2,4,4.1,127,L005
R10366,3.2,5,4,178,L006
R10367,,,4.1,76,L053
R10368,,,,,L027
R10369,,Not enough Dining Reviews,3.9,37,L033
R10370,,,,,L051
R10371,,,,,L028
R10372,,Not enough Dining Reviews,,,L096
R10373,,,,,L018
R10374,,Not enough Dining Reviews,3.9,28,L075
R10375,,,3.9,114,L027
R10376,,,,,L032
